a0,acc_rollover,acc_slide,acc_upper,s,v0,v_slide,v_upper,vel_stairsend
2.7909105440835504,3.0,3.0,3.0,2.02432118327,2.246510938545937,2.4715631099630193,2.4715631099630193,2.5
1.5019664035130182,3.0,3.0,3.0,2.12527434042,2.3686101111207525,2.3686101111207525,2.3686101111207525,2.5
-1.9999999999999956,3.0,3.0,3.0,2.22623681912,2.4317891274839316,2.5,2.5,2.5
-2.0,3.0,3.0,3.0,2.32717604088,2.3473051513403753,2.5,2.5,2.5
-2.0,3.0,3.0,3.0,2.4279573071200002,2.2598045067104944,2.5,2.5,2.5
3.0000000000000044,3.0,3.0,3.0,2.52857155386,2.1689304787357897,2.1689304787357897,2.1689304787357897,2.5
3.0000000000000044,3.0,3.0,3.0,2.62956477704,2.3043911908938255,2.5,2.5,2.5
1.6790030912988303,3.0,3.0,3.0,2.72981463468,2.4314024567128047,2.5,2.5,2.5
0.0,3.0,3.0,3.0,2.8305536074799997,2.5,2.5,2.5,2.5
0.0,3.0,3.0,3.0,2.93188221268,2.5,2.5,2.5,2.5
-1.8235912697008971,3.0,3.0,3.0,3.0322997771499995,2.5,2.5,2.5,2.5
-2.0,3.0,3.0,3.0,3.1331756972500004,2.4253014463289273,2.5,2.5,2.5
-2.0,3.0,3.0,3.0,3.2337497505900004,2.3408953185064014,2.5,2.5,2.5
-2.0,3.0,3.0,3.0,3.33437636924,2.2532830309584253,2.5,2.5,2.5
-1.9999999999999956,3.0,3.0,3.0,3.4352340136799997,2.161909766813867,2.5,2.5,2.5
-2.0000000000000044,3.0,3.0,3.0,3.53528717925,2.0672786888963928,2.2716790858668983,2.2716790858668983,2.5
3.0,3.0,3.0,3.0,3.63571186945,1.9677251883241185,1.9677251883241185,1.9677251883241185,2.5
3.0,3.0,3.0,3.0,3.7357306017400003,2.1147233413629283,2.5,2.5,2.5
-0.5270664706251358,3.0,3.0,3.0,3.8358531954300004,2.2522855886066466,2.5,2.5,2.5
-2.0,3.0,3.0,3.0,3.9372908831099998,2.2284213166673497,2.5,2.5,2.5
-1.9999999999999956,3.0,3.0,3.0,4.038441350119999,2.1357105835148746,2.5,2.5,2.5
-2.0000000000000067,3.0,3.0,3.0,4.1394654192199996,2.0389123130084448,2.5,2.5,2.5
-2.000000000000002,3.0,3.0,3.0,4.2403654392800005,1.9374115050493121,2.483623058960653,2.483623058960653,2.5
-2.0,3.0,3.0,3.0,4.34122585513,1.8303337609565753,2.2870809744076834,2.2870809744076834,2.5
-2.000000000000002,3.0,3.0,3.0,4.442136018369999,1.7165316843966048,2.3617765807857425,2.3617765807857425,2.5
-2.0,3.0,3.0,3.0,4.5424403173300005,1.5953882999751001,1.799994306978192,1.799994306978192,2.5
3.0,3.0,3.0,3.0,4.6433022163699995,1.4634945273342994,1.4634945273342994,1.4634945273342994,2.5
2.999999999999998,3.0,3.0,3.0,4.74405466248,1.6572057531270663,1.991713290040132,1.991713290040132,2.5
-1.9011004384383314,3.0,3.0,3.0,4.84522476379,1.8312158573083206,2.5,2.5,2.5
-1.9999999999999978,3.0,3.0,3.0,4.94641881379,1.7229600722050253,2.012750676311494,2.012750676311494,2.5
3.0,3.0,3.0,3.0,5.0472648389999994,1.6016264575651682,1.6016264575651682,1.6016264575651682,2.5
