a0,acc_rollover,acc_slide,acc_upper,s,v0,v_slide,v_upper,vel_stairsend,vel,acc
3.0,4.4353345106797475,3.0,3.0,0.0,0.0,2.5,2.5,2.5,0.0,0.6344604510142087
2.9999999999999996,4.468036456867191,3.0,3.0,0.102359930973,0.7836833453876636,2.5,2.5,2.5,0.3603979133427741,0.6287078005456118
2.9999999999999987,4.500689116558279,3.0,3.0,0.20650192478799997,1.1131089563596188,2.5,2.5,2.5,0.5107214736953523,0.6188620575707907
3.0,4.533292129564545,3.0,3.0,0.30926583789400003,1.3622022710904573,2.5,2.5,2.5,0.6229203778262216,0.6062174396466844
2.9999999999999996,4.565845136245173,3.0,3.0,0.41102833246,1.5704044048460892,2.5,2.5,2.5,0.7151294952152951,0.5914159189451585
1.2938489375380724,4.598347777510962,3.0,3.0,0.513324775773,1.7549782490498278,2.5,2.5,2.5,0.7952419034359554,0.5746605708906831
-1.9999999999999978,4.630799694828285,3.0,3.0,0.615103682793,1.8284752434914797,2.5,2.5,2.5,0.8656710314004548,0.556458289700191
-2.0,4.663200530223049,3.0,3.0,0.7151986563330001,1.7155004581466091,2.327475882350758,2.327475882350758,2.5,0.9277842907557963,0.5373266352868108
2.999999999999998,4.703626770593704,3.0,3.0,0.816052835942,1.593588749792501,1.593588749792501,1.593588749792501,2.5,0.984462779459471,0.5170120346667338
2.999999999999999,4.738597507337666,3.0,3.0,0.9165872929760001,1.7727751819306437,1.911020555428359,1.911020555428359,2.5,1.0359160258011237,0.4959107685269618
2.9999999999999933,4.7563578933913595,3.0,3.0,1.01685726635,1.9350327351011987,2.5,2.5,2.5,1.0828536058137088,0.47417446344010455
2.9999999999999956,4.76134443774158,3.0,3.0,1.11758181644,2.0853534440121235,2.5,2.5,2.5,1.1260967767523777,0.45178266940521145
2.9999999999999956,4.761817220463722,3.0,3.0,1.21911728143,2.2266368757373134,2.5,2.5,2.5,1.1661208674220085,0.42877330074822567
2.1863011144844644,4.761818181818182,3.0,3.0,1.3199489807,2.358580499371014,2.5,2.5,2.5,1.2026245292979678,0.40560763681151357
-1.9999999999999956,4.761818181818182,3.0,3.0,1.42043241178,2.449954294824309,2.5,2.5,2.5,1.2360499393257949,0.38231323695634584
-1.9999999999999956,4.761818181818182,3.0,3.0,1.5206002344799998,2.3667709555273992,2.5,2.5,2.5,1.2666532365165748,0.3589808783511376
-2.0000000000000044,4.761818181818182,3.0,3.0,1.6208532431,2.280480809269852,2.5,2.5,2.5,1.294754126373582,0.33560744177868906
-2.0,4.761818181818182,3.0,3.0,1.7220675040400002,2.1899168198103043,2.5,2.5,2.5,1.3207288768451328,0.31207509672229683
0.23046951844134575,4.761818181818182,3.0,3.0,1.82217817063,2.0964954117116683,2.0964954117116683,2.0964954117116683,2.5,1.344175902942253,0.2889435101890674
3.0,4.761818181818182,3.0,3.0,1.9235202020500002,2.1076065832328736,2.1076065832328736,2.1076065832328736,2.5,1.3657866241206906,0.2657536081776702
2.7909105440835504,4.761818181818182,3.0,3.0,2.02432118327,2.246510938545937,2.4715631099630193,2.4715631099630193,2.5,1.385261546265225,0.24298583876265403
1.5019664035130182,4.761818181818182,3.0,3.0,2.12527434042,2.3686101111207525,2.3686101111207525,2.3686101111207525,2.5,1.4028577713698502,0.22055463943543172
-1.9999999999999956,4.761818181818182,3.0,3.0,2.22623681912,2.4317891274839316,2.5,2.5,2.5,1.4186421017526427,0.19856167918364337
-2.0,4.761818181818182,3.0,3.0,2.32717604088,2.3473051513403753,2.5,2.5,2.5,1.4327005045024124,0.17708102144353788
