a0,acc_rollover,acc_slide,acc_upper,s,v0,v_slide,v_upper,vel_stairsend
2.4999999999999996,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5
2.5,2.5,2.5,2.5,0.101835507228,0.7135667706248658,2.5,2.5,2.5
2.5000000000000004,2.5,2.5,2.5,0.202404580927,1.0059934913482294,2.5,2.5,2.5
2.5000000000000018,2.5,2.5,2.5,0.303414705902,1.2316953882799107,2.5,2.5,2.5
2.5000000000000004,2.5,2.5,2.5,0.40388193247000004,1.4210593451189857,2.5,2.5,2.5
2.4999999999999996,2.5,2.5,2.5,0.504429974319,1.5881277881817322,2.5,2.5,2.5
-0.6828401388602607,2.5,2.5,2.5,0.604977974324,1.7392210531211956,2.5,2.5,2.5
-1.9999999999999978,2.5,2.5,2.5,0.7061115101000001,1.6990508516211558,2.095770383687789,2.095770383687789,2.5
0.11872141007148307,2.5,2.5,2.5,0.8062127661730001,1.576822365424392,1.576822365424392,1.576822365424392,2.5
0.13618339138765334,2.5,2.5,2.5,0.9064718621340001,1.584353046070395,1.584353046070395,1.584353046070395,2.5
2.499999999999999,2.5,2.5,2.5,1.00759099794,1.5930210507990905,1.5930210507990905,1.5930210507990905,2.5
2.500000000000002,2.5,2.5,2.5,1.10763561347,1.7429684867888573,2.2944059886273864,2.2944059886273864,2.5
2.4999999999999956,2.5,2.5,2.5,1.20811132935,1.8815732048844231,2.245658707757353,2.245658707757353,2.5
2.499999999999998,2.5,2.5,2.5,1.30858704339,2.010645740934747,2.220327666224492,2.220327666224492,2.5
2.499999999999999,2.5,2.5,2.5,1.4102193750799998,2.13327399880771,2.5,2.5,2.5
-1.9903991127428118,2.5,2.5,2.5,1.5116398538299998,2.248990962129247,2.5,2.5,2.5
-2.0000000000000044,2.5,2.5,2.5,1.6121878538299999,2.158170300917633,2.5,2.5,2.5
-2.000000000000002,2.5,2.5,2.5,1.7125721890999999,2.0630467049203967,2.5,2.5,2.5
-0.051728272926687406,2.5,2.5,2.5,1.81364014917,1.9626232105024402,1.9626232105024402,1.9626232105024402,2.5
0.05731267819319988,2.5,2.5,2.5,1.9140596674900001,1.9599746962400455,1.9599746962400455,1.9599746962400455,2.5
2.499999999999998,2.5,2.5,2.5,2.01447922763,1.9629089224338636,1.9629089224338636,1.9629089224338636,2.5
2.500000000000002,2.5,2.5,2.5,2.11484496968,2.086825375545465,2.3492803658436037,2.3492803658436037,2.5
2.5000000000000067,2.5,2.5,2.5,2.21585147849,2.204511894290995,2.5,2.5,2.5
0.39135463827201744,2.5,2.5,2.5,2.31636734605,2.3156968778038443,2.5,2.5,2.5
-2.0,2.5,2.5,2.5,2.41746183692,2.3327193628214085,2.5,2.5,2.5
-0.26314646938247815,2.5,2.5,2.5,2.51779054118,2.245053408861784,2.245053408861784,2.245053408861784,2.5
-0.13885911673447843,2.5,2.5,2.5,2.61826625445,2.233245429913726,2.233245429913726,2.233245429913726,2.5
-0.5923967219354183,2.5,2.5,2.5,2.7187422951499998,2.2269892504683053,2.2269892504683053,2.2269892504683053,2.5
