x,y,z,tx,ty,tz,qx,qy,qz,nx,ny,nz,s,kappa,psi,theta,phi
0.718584001064,0.901485979557,0.0999999940395,0,0.992277881263,-0.124034698193,0,0.124034698193,0.992277881263,-1.90958360236e-13,1.10958020116e-12,1,0,0.267151755636,0.0620561225336,0.0624177392034,1.56498226756
0.718584001064,1.00149663379,0.0889654933005,0,0.995545834213,-0.0942787992152,0,0.0942787992152,0.995545834213,-2.79469996407e-13,9.72213520627e-13,1,0.10001065423,0.326407131268,0.0471566108423,0.0473147011771,1.56744824183
0.718584001064,1.10549078683,0.0809761484353,0,0.998290185991,-0.0584525838036,0,0.0584525838036,0.998290185991,-2.09708823657e-13,1.77582547192e-12,1,0.204004807273,0.350510587624,0.0292304301523,0.029267964923,1.56951286882
0.718584001064,1.205902494,0.076789526262,0,0.999657870096,-0.0261561227167,0,0.0261561227167,0.999657870096,-1.1102234312e-13,6.36641293069e-13,1,0.304416514448,0.272791517049,0.0130784337584,0.0130817905609,1.57053968546
0.718584001064,1.30655156445,0.075282518195,0,0.999979174923,-0.006453659489,0,0.006453659489,0.999979174923,1.81141573638e-13,1.02915852923e-12,1,0.40506558489,0.116681652826,0.00322683534366,0.00322688574466,1.57078070782
0.718584001064,1.40706522218,0.0750139681689,0,0.999999852283,-0.000543537629718,0,0.000543537629716,0.999999852283,4.24497026072e-13,9.36237198879e-13,1,0.505579242623,0.0181805161403,0.000271768818161,0.000271768848781,1.57079621601
0.718584001064,1.50791064905,0.0750015379415,0,0.999999999547,3.01060071211e-05,0,-3.01060067649e-05,0.999999999547,4.24497080282e-13,3.4774296615e-13,1,0.606424669493,0.000918684210347,-1.50530033105e-05,-1.50530033923e-05,1.57079632646
0.718584001064,1.60894290527,0.0750119337596,0,0.999999973749,0.000229134285293,0,-0.000229134285316,0.999999973749,2.27887939639e-13,2.39334404075e-13,1,0.707456925712,0.00412358081497,-0.000114567142789,-0.000114567145033,1.57079630711
0.718584001064,1.71005783872,0.075074523001,0,0.999999187529,0.0012747317054,0,-0.0012747317054,0.999999187529,8.98751559286e-14,-8.66273808871e-14,1,0.808571859166,0.0204111639382,-0.000637365895721,-0.000637366284279,1.57079571744
0.718584001064,1.8112485637,0.075383946663,0,0.999982684133,0.0058848479222,0,-0.0058848479222,0.999982684133,1.46081822854e-13,2.39334404075e-13,1,0.909762584139,0.0837247201464,-0.00294242820669,-0.00294246642014,1.57078333978
0.718584001064,1.91249369047,0.0766633098004,0,0.999742932569,0.022673084904,0,-0.022673084904,0.999742932569,-4.34435846401e-14,9.09482558709e-13,1,1.01100771092,0.28116647835,-0.0113367850792,-0.0113389712619,1.57060350144
0.718584001064,2.01378298932,0.081069751431,0,0.997394383799,0.0721418267423,0,-0.0721418267423,0.997394383799,-2.14114411422e-13,1.16934467751e-12,1,1.11229700976,0.7510837196,-0.0360786708965,-0.0361493220635,1.56883956453
0.718584001064,2.11513519692,0.0935529793855,0,0.982847661326,0.184419290277,0,-0.184419290277,0.982847661326,-3.14506233556e-13,-0.0643822774291,0.997925281525,1.21364921736,1.47852259701,-0.0599298723152,-0.125291983991,1.56328416517
0.718584001064,2.21666701591,0.122027552187,0,0.933242787065,0.35924629489,0,-0.35924629489,0.933242787065,0.0102044399828,-0.151945695281,0.988336145878,1.31518103636,1.80951625729,-0.0928186941934,-0.26182735813,1.54478341454
0.718584001064,2.31709363712,0.171675585724,0,0.859761851393,0.510695172182,0,-0.510695172182,0.859761851393,0.0258595068008,-0.19572031498,0.980318784714,1.41560765757,1.03270000049,-0.129520589192,-0.372431611788,1.50798060548
0.718584001064,2.41755728843,0.235995364799,0,0.840967624203,0.541085441535,0,0.541085441535,-0.840967624203,0.0258595068008,-0.19572031498,0.980318784714,1.51607130888,0.547418062905,-0.143964972706,-0.392202160977,1.49517093726
0.718584001064,2.51801172996,0.290531542869,0,0.931541648723,0.36363464727,0,0.36363464727,-0.931541648723,0.0612828396261,-0.314433634281,0.94729924202,1.61652575041,3.21676647495,0.0367188593866,-0.346177360381,1.56609615978
0.718584001064,2.61848037313,0.306678656383,0,0.996244557789,-0.0865839539132,0,-0.0865839539132,-0.996244557789,0.0140791153535,-0.216714426875,0.976133465767,1.71699439357,4.98203791699,0.16899783947,-0.0645765201915,1.551369215
0.718584001064,2.71999544828,0.273928646839,0,0.884716849481,-0.46612884082,0,-0.46612884082,-0.884716849481,0.045363754034,-0.116377562284,0.992168605328,1.81850946872,2.22116151285,0.341706453325,0.211680492616,1.44387807867
0.718584001064,2.82140607157,0.209469369268,0,0.823620990134,-0.567140603916,0,0.567140603916,0.823620990134,0.00896233972162,-1.42127394298e-08,0.999959826469,1.91992009202,0.0268610784238,0.292468462951,0.329460959876,1.42442610058
0.718584001064,2.92280640147,0.14458332808,0,0.875164660203,-0.483825193156,0,0.483825193156,0.875164660203,0.00760514289141,-7.15143633201e-09,0.999971091747,2.02132042191,1.54004411661,0.250178211686,0.269094117192,1.47006462995
0.718584001064,3.02420642605,0.101378894052,0,0.958395010659,-0.285445272416,0,0.285445272416,0.958395010659,0.00725662522018,-3.18928305987e-09,0.999973714352,2.12272044649,2.11720590245,0.150236507104,0.147985377084,1.5384372612
0.718584001064,3.12560645022,0.0818642243385,0,0.994440029826,-0.105304449478,0,0.105304449478,0.994440029826,-4.87415175495e-13,4.43518851745e-14,1,2.22412047067,1.29523961336,0.052676121745,0.0528967518943,1.56661471625
