a0,acc_rollover,acc_slide,acc_upper,s,v0,v_slide,v_upper,vel_stairsend,vel,acc
3.0000000000000004,3.8167966308241814,3.0,3.0,0.0,0.0,2.5,2.5,2.5,0.0,0.9510459092416643
2.9999999999999996,3.9030885240282633,3.0,3.0,0.10630641337300001,0.7986479075525085,2.5,2.5,2.5,0.4496716125452996,0.9466612206919921
3.000000000000001,3.9890951043734395,3.0,3.0,0.209069028554,1.1200063264660607,2.5,2.5,2.5,0.6298946932516449,0.9397245259599314
3.000000000000001,4.074810084842859,3.0,3.0,0.309977966543,1.3637697016938015,2.5,2.5,2.5,0.7657809950764318,0.9308922303237324
2.999999999999997,4.160227199735404,3.0,3.0,0.410486973639,1.5693698868762584,2.5,2.5,2.5,0.8795150027069969,0.9204391638408076
2.999999999999998,4.245340205123709,3.0,3.0,0.511196745619,1.7513367676475018,2.5,2.5,2.5,0.9792553684358476,0.9085474582792997
2.9999999999999956,4.330142879310582,3.0,3.0,0.616594917228,1.9234265006409783,2.5,2.5,2.5,1.0725947783089904,0.8947552748791107
2.999999999999998,4.414629023283816,3.0,3.0,0.718199734352,2.075860883130659,2.5,2.5,2.5,1.1542454031120788,0.8803593098982957
3.0000000000000053,4.472828526024819,3.0,3.0,0.818887627061,2.2166023013535825,2.5,2.5,2.5,1.2286437637029632,0.8651316421384391
3.0000000000000044,4.530879305417006,3.0,3.0,0.919575519771,2.3489259500090673,2.5,2.5,2.5,1.2976062815867937,0.8490419008129814
0.6376029778146071,4.588778752364758,3.0,3.0,1.0202634124799999,2.4741827893023585,2.5,2.5,2.5,1.3618952021512194,0.8321756680902195
0.0,4.646525327064251,3.0,3.0,1.1209683414,2.5,2.5,2.5,2.5,1.4220994777618299,0.814604660685743
0.0,4.704117385557875,3.0,3.0,1.2220196957,2.5,2.5,2.5,2.5,1.478851153095957,0.7963333222155624
0.0,4.761519249834106,3.0,3.0,1.32316768775,2.5,2.5,2.5,2.5,1.5323497531903287,0.7774635603570318
0.0,4.761818181818182,3.0,3.0,1.4238766603600002,2.5,2.5,2.5,2.5,1.582621521057072,0.7581536521676299
0.0,4.761818181818182,3.0,3.0,1.5245856329700003,2.5,2.5,2.5,2.5,1.6301523332785937,0.7383707501805666
0.0,4.761818181818182,3.0,3.0,1.62529460558,2.5,2.5,2.5,2.5,1.6751470827976753,0.7181599590156943
0.0,4.761818181818182,3.0,3.0,1.7260035781999998,2.5,2.5,2.5,2.5,1.7177799778505236,0.6975630229746127
0.0,4.761818181818182,3.0,3.0,1.8267087257799999,2.5,2.5,2.5,2.5,1.7581991999355944,0.6766196094329161
0.0,4.761818181818182,3.0,3.0,1.92739666715,2.5,2.5,2.5,2.5,1.7965297931798716,0.6553689766303858
0.0,4.761818181818182,3.0,3.0,2.02808455988,2.5,2.5,2.5,2.5,1.832892451896175,0.633841723574036
0.0,4.761818181818182,3.0,3.0,2.12877245261,2.5,2.5,2.5,2.5,1.867387242957393,0.6120701012103553
0.0,4.761818181818182,3.0,3.0,2.2296282290900002,2.5,2.5,2.5,2.5,1.9001570266153107,0.5900477009791504
0.0,4.761818181818182,3.0,3.0,2.33014823773,2.5,2.5,2.5,2.5,1.9311188274667126,0.5679145627199765
0.0,4.761818181818182,3.0,3.0,2.43085203684,2.5,2.5,2.5,2.5,1.9605107074096797,0.5455839857613893
0.0,4.761818181818182,3.0,3.0,2.531540007,2.5,2.5,2.5,2.5,1.988333403135459,0.523126589475997
0.0,4.761818181818182,3.0,3.0,2.6322278997299997,2.5,2.5,2.5,2.5,2.0146500316121845,0.5005644134909493
0.0,4.761818181818182,3.0,3.0,2.73291579246,2.5,2.5,2.5,2.5,2.039513741511697,0.4779220231097224
0.0,4.761818181818182,3.0,3.0,2.83360368519,2.5,2.5,2.5,2.5,2.0629731516933014,0.45522314631283994
0.0,4.761818181818182,3.0,3.0,2.9342915779400003,2.5,2.5,2.5,2.5,2.0850729347612575,0.43249074050315567
0.0,4.761818181818182,3.0,3.0,3.03499048916,2.5,2.5,2.5,2.5,2.105856556519632,0.409744578325671
0.0,4.761818181818182,3.0,3.0,3.1357047283,2.5,2.5,2.5,2.5,2.125362572252636,0.38700532945249416
0.0,4.761818181818182,3.0,3.0,3.23641897142,2.5,2.5,2.5,2.5,2.1436230921528088,0.36429753514194974
0.0,4.761818181818182,3.0,3.0,3.33713321453,2.5,2.5,2.5,2.5,2.160671160137074,0.34164176077719954
0.0,4.761818181818182,3.0,3.0,3.4378474576499998,2.5,2.5,2.5,2.5,2.1765376736821738,0.3190581046738608
0.0,4.761818181818182,3.0,3.0,3.5391398410500003,2.5,2.5,2.5,2.5,2.191335792773169,0.2964377178228743
0.0,4.761818181818182,3.0,3.0,3.64008210955,2.5,2.5,2.5,2.5,2.204948695117603,0.27400724521690184
0.0,4.761818181818182,3.0,3.0,3.7408087058999997,2.5,2.5,2.5,2.5,2.2174305812071538,0.25175492660705545
0.0,4.761818181818182,3.0,3.0,3.8415247059,2.5,2.5,2.5,2.5,2.228835992362159,0.2296537965167275
0.0,4.761818181818182,3.0,3.0,3.9422407058999998,2.5,2.5,2.5,2.5,2.239189474874551,0.20771988341696998
0.0,4.761818181818182,3.0,3.0,4.0429567059,2.5,2.5,2.5,2.5,2.2485130499833472,0.18597131143058104
0.0,4.761818181818182,3.0,3.0,4.14367270616,2.5,2.5,2.5,2.5,2.2568277535616676,0.164425987451932
0.0,4.761818181818182,3.0,3.0,4.24438884893,2.5,2.5,2.5,2.5,2.2641537517803023,0.14310159786346804
