x,y,z,tx,ty,tz,qx,qy,qz,nx,ny,nz,s,kappa,psi,theta,phi
2.49602555109,8.89399687251,0.0750000029802,0.782868780688,0.622186846714,0,-0.622186846714,0.782868780688,0,1.04804717422e-12,7.44936490965e-12,1,10.7192262874,0.434747579115,-6.13170535e-12,2.72769013827e-12,0.671532988786
2.57380353334,8.95804887049,0.0750000029802,0.764940876934,0.64410050054,0,-0.64410050054,0.764940876934,0,1.27897627385e-12,4.44347987225e-12,1,10.8199837832,0.0384002599571,-3.27596912279e-12,1.92019442117e-12,0.699846793052
2.6518117445,9.02236524509,0.0750000029802,0.784909666113,0.619610212991,0,0.619610212991,-0.784909666113,0,6.92779926308e-13,6.94685845307e-12,1,10.9210870821,0.579744001,-5.86488547629e-12,2.42405705318e-12,0.668246004698
2.73334626774,9.082619571,0.0750000029802,0.823329598872,0.567563539722,0,0.567563539722,-0.823329598872,0,8.88189329484e-14,7.30895031997e-12,1,11.0224698334,0.65530463193,-6.62428381567e-12,2.11071048585e-12,0.603543549346
2.81850808255,9.13725174478,0.0750000029802,0.859115580063,0.511781613672,0,0.511781613672,-0.859115580063,0,-4.44088667749e-13,5.16253706451e-12,1,11.1236489277,0.652749272616,-4.97363962717e-12,1.13028402806e-12,0.537257288869
2.90707445436,9.18619269338,0.0750000029802,0.889943065876,0.456071638561,0,0.456071638561,-0.889943065876,0,-7.28306737835e-13,2.87230634242e-12,1,11.2248379521,0.57934396111,-2.96820342666e-12,3.30912964436e-13,0.473576008405
2.998325381,9.23007234797,0.0750000029802,0.909853129767,0.41493045472,0,0.41493045472,-0.909853129767,0,-7.28306629415e-13,2.67335372589e-12,1,11.3260908815,0.286895743883,-2.78306993207e-12,2.23301905454e-13,0.42786636592
3.09086004821,9.27136622049,0.0750000029802,0.914050376511,0.40560067702,0,-0.40560067702,0.914050376511,0,-4.97380240293e-13,3.62434388057e-12,1,11.4274212745,0.0646360193167,-3.6221564435e-12,5.07702867903e-13,0.417635894523
3.18324099489,9.31309904196,0.0750000031348,0.90754322507,0.41995868205,3.5645046823e-08,-0.419958681809,0.907543224548,3.39172907572e-05,-3.73035207325e-13,2.9069791279e-12,1,11.5287912291,0.211925072298,-3.92664236093e-09,-1.78220822787e-08,0.433399792337
3.27487597911,9.35682998281,0.0750078294658,0.896842429823,0.442349933782,0.000438350978374,-0.441093630311,0.894219820321,0.0762057887786,-4.4408920985e-13,2.54488617679e-12,1,11.6303262748,0.273258824218,-5.11124553736e-05,-0.000219175498904,0.458217246059
3.36559170208,9.40307590282,0.0754005600527,0.885440211195,0.464634168718,0.0105224359576,-0.323564272126,0.600038631046,0.731614518073,-6.2172462274e-13,2.04068467853e-12,1,11.7321497864,0.285553493993,-0.00129658314625,-0.00526135811619,0.48324025059
3.4557278612,9.45132727969,0.0780810854093,0.877359174647,0.477487959612,0.0473933232525,-0.141793666502,0.163637528904,0.976277273767,-6.39488733235e-13,2.04239316431e-12,1,11.8343883435,0.546429063924,-0.00603145135434,-0.0237095194514,0.498190291183
3.54479440237,9.50043869243,0.0864699481496,0.866238568687,0.483707053029,0.125132845286,-0.158192086384,0.0279599287533,0.987012414405,-2.30926226492e-13,-3.30823584672e-13,1,11.9360976332,1.01931396528,-0.0163005219466,-0.062805180642,0.507727118433
3.63332475522,9.55048898708,0.105281410725,0.843251410892,0.482196914682,0.237514617444,-0.244794170415,-0.0488852722569,0.968341904643,1.66534199083e-13,-1.06285022016e-12,1,12.0377964797,0.956436383833,-0.0316623269257,-0.120426981862,0.513643672297
3.72103556873,9.60095030312,0.133545660185,0.830164845418,0.47909244952,0.28512585685,-0.284133840423,-0.0764486402647,0.955731953075,-1.83428467727e-12,-1.02040650235e-11,1,12.1389870485,0.0989384325605,-0.0383663355082,-0.145490659619,0.51485721011
3.80888879502,9.65166824672,0.16391329437,0.829697887386,0.4790261132,0.286592739859,0.248128064333,0.14341506017,-0.958052495538,7.4895138702e-11,5.5546578448e-10,1,12.2404291462,0.035725789576,-0.0385796571069,-0.146270919308,0.514945080463
3.89667085384,9.70234498705,0.193381106694,0.835896276949,0.48238288838,0.261885782702,0.233715195317,0.118909381646,-0.96500661471,-4.09504860577e-11,2.78416978361e-09,1,12.3417890093,0.633405564721,-0.0352132779569,-0.133196832283,0.516234426502
3.98455096698,9.75283194229,0.214686552914,0.862866507983,0.490540204836,0.121785454141,0.14314015274,-0.00607851779786,-0.989683761762,2.02078700995e-10,3.32853922203e-09,1,12.4431391299,2.16746735308,-0.0161134033276,-0.0611131094838,0.515453400835
4.07333659111,9.80149491635,0.214728129981,0.881626903252,0.456099731785,-0.121272577804,0.0278762051836,-0.306839547728,-0.951352936157,3.64512135753e-11,3.34379701705e-09,1,12.5443862143,2.27242144047,0.0147690992094,0.0608520887223,0.476068917862
4.16488605757,9.84401887597,0.193473326283,0.894610598669,0.36129361403,-0.262942581584,0.193994979348,-0.844120858323,-0.499825894219,3.17439234621e-11,3.39699868235e-09,1,12.645329723,1.25319428319,0.0256505041609,0.133693304217,0.378583455901
4.26040339228,9.8758718283,0.164015000185,0.926008290799,0.243751247823,-0.288260254902,0.24574933091,-0.968874356025,-0.0298286539236,3.14575622495e-11,2.99885249966e-09,1,12.7460182119,1.20041644685,0.0187440666589,0.147029473747,0.253157432864
4.35920760099,9.89499673833,0.133647231889,0.950188985774,0.119291563894,-0.287941685237,0.136244830461,-0.989887497242,0.0394979616736,-7.29014140721e-11,2.2267574451e-09,1,12.846656345,1.20921115551,0.00904672663201,0.146830343374,0.122851591107
4.45967345415,9.90089032917,0.104403322662,0.965839720513,-0.00729792555279,-0.25903739993,0.120913514107,-0.871428871205,0.475385784955,-1.79952747148e-10,-4.15393941466e-10,1,12.9472949165,1.40051812356,-0.000491302032561,0.131577356624,-0.00745707594067
4.56010562235,9.89365547014,0.0831525246094,0.981559634399,-0.132075188246,-0.138191276017,0.0291760546667,-0.61094196223,0.791137583875,1.22651400754e-12,-6.79691893046e-12,1,13.0479873372,1.87989237727,-0.00463324651974,0.0694019542914,-0.133268243846
4.65930928327,9.87503130649,0.0757731470992,0.973380742015,-0.227961741859,-0.0237355286925,-0.161496019862,-0.755665757353,0.634734825523,3.38349492738e-13,-1.57104884657e-11,1,13.1489240789,0.935585720428,-0.00137118866998,0.0118693137114,-0.230025354108
