a0,acc_rollover,acc_slide,acc_upper,s,v0,v_slide,v_upper,vel_stairsend,vel,acc
3.0,4.518071554005152,3.0,3.0,0.0,0.0,2.5,2.5,2.5,0.0,0.923206492385194
3.0,4.540420944299378,3.0,3.0,0.10160295221799999,0.7807801952585631,2.5,2.5,2.5,0.4331293227966914,0.9190105278949395
3.0000000000000013,4.562746772001458,3.0,3.0,0.20588729347100002,1.1114511958813127,2.5,2.5,2.5,0.6158553606801777,0.9117701982537059
3.0000000000000004,4.585048921251123,3.0,3.0,0.305899193591,1.354767567350946,2.5,2.5,2.5,0.7494354977439993,0.9027343317789477
2.999999999999999,4.607327276310989,3.0,3.0,0.407549089907,1.5637437576028883,2.5,2.5,2.5,0.863237665843679,0.8917651348069359
3.000000000000002,4.6295817215671535,3.0,3.0,0.507595761761,1.7451574629717514,2.5,2.5,2.5,0.9610491846710959,0.8794938444916124
3.000000000000001,4.651812141529789,3.0,3.0,0.608773803577,1.9111888502871714,2.5,2.5,2.5,1.0495648933280648,0.8657703032909702
3.000000000000001,4.674018420833755,3.0,3.0,0.7093548048630001,2.0630387367129104,2.5,2.5,2.5,1.1294895100372255,0.8509826901839139
2.999999999999997,4.690240202626175,3.0,3.0,0.810891625988,2.2057537840674786,2.5,2.5,2.5,1.2035608450225865,0.8350154982365832
3.0000000000000067,4.706450614318804,3.0,3.0,0.911301521278,2.33833469111417,2.5,2.5,2.5,1.271316776086278,0.8183145214733464
0.8836849853543355,4.722634481357578,3.0,3.0,1.0118256197700002,2.463930542572173,2.5,2.5,2.5,1.3344538224556324,0.8007715376960649
0.0,4.738500777666265,3.0,3.0,1.11313224167,2.5,2.5,2.5,2.5,1.3939203431551468,0.7823364038596466
0.0,4.752166852090417,3.0,3.0,1.21405962463,2.5,2.5,2.5,2.5,1.449459297370418,0.7632910709627458
0.0,4.759958416960532,3.0,3.0,1.31493666999,2.5,2.5,2.5,2.5,1.5016422179435187,0.7436398891085182
-0.5186500336650798,4.761747542565438,3.0,3.0,1.4164370195299998,2.5,2.5,2.5,2.5,1.5510927657826055,0.7233023703085213
-2.0,4.7618181707690805,3.0,3.0,1.51714550383,2.4790189758158148,2.5,2.5,2.5,1.5973647482249849,0.7026195210450106
-1.9999999999999956,4.761818181818182,3.0,3.0,1.6190675432600001,2.3953803298714154,2.5,2.5,2.5,1.6415842859653427,0.681220438914363
-2.0,4.761818181818182,3.0,3.0,1.7208626905900002,2.3088235825664314,2.5,2.5,2.5,1.6832970141408006,0.659427850608939
-2.0000000000000044,4.761818181818182,3.0,3.0,1.8227434535799998,2.218815738959613,2.5,2.5,2.5,1.7227463141533994,0.6372386825110257
-2.0,4.761818181818182,3.0,3.0,1.9231993056,2.1263395484670107,2.151737853233418,2.151737853233418,2.5,1.7595123109863762,0.6150306398744096
-1.1385254089329837,4.761818181818182,3.0,3.0,2.0235629938499997,2.0297450880282706,2.0297450880282706,2.0297450880282706,2.5,1.7942511137858392,0.5925502901954979
3.0000000000000067,4.761818181818182,3.0,3.0,2.12431886823,1.9724195487302167,1.9724195487302167,1.9724195487302167,2.5,1.8272227298628008,0.5697214102412417
3.0,4.761818181818182,3.0,3.0,2.22512956589,2.1202129756637924,2.5,2.5,2.5,1.8583893376264788,0.5466517967698832
-0.63302926823369,4.761818181818182,3.0,3.0,2.32678273663,2.2594738517214825,2.5,2.5,2.5,1.8880542118987305,0.5231890176998598
-2.0,4.761818181818182,3.0,3.0,2.4270249171900002,2.2312125891992047,2.5,2.5,2.5,1.9156304244365856,0.499886511577637
-2.0,4.761818181818182,3.0,3.0,2.52758329119,2.1391765056210343,2.265189730199631,2.265189730199631,2.5,1.941693969863596,0.4763723211480429
0.023076012737139953,4.761818181818182,3.0,3.0,2.62879592887,2.042357846088932,2.042357846088932,2.042357846088932,2.5,1.9663685490993101,0.45259282906952014
0.4604943638789667,4.761818181818182,3.0,3.0,2.72888401186,2.043488399584604,2.043488399584604,2.043488399584604,2.5,1.9892721201887147,0.42899375861229416
1.7693932011513729,4.761818181818182,3.0,3.0,2.8289677208499997,2.0659188771703603,2.0659188771703603,2.0659188771703603,2.5,2.0107396999987497,0.4053369792068535
3.0,4.761818181818182,3.0,3.0,2.92910449288,2.149972896173135,2.149972896173135,2.149972896173135,2.5,2.030825549995714,0.38163316373536366
3.0,4.761818181818182,3.0,3.0,3.02941440053,2.2856602766332306,2.3107116229222617,2.3107116229222617,2.5,2.049589126956019,0.3578774820241651
0.2476779280117015,4.761818181818182,3.0,3.0,3.12990377468,2.413955083484176,2.422920883052973,2.422920883052973,2.5,2.0670610435394283,0.33409160953008504
-0.5455463063807968,4.761818181818182,3.0,3.0,3.23045718917,2.42425016609051,2.42425016609051,2.42425016609051,2.5,2.0832497358453526,0.31032563209951114
1.0298035318245276,4.761818181818182,3.0,3.0,3.3310162609400003,2.401514023993084,2.401514023993084,2.401514023993084,2.5,2.0981757735996434,0.28661560559868765
1.3686642899508155,4.761818181818182,3.0,3.0,3.4315844174000003,2.4442586796120076,2.4442586796120076,2.4442586796120076,2.5,2.1118689313155574,0.2629825177212973
0.0,4.761818181818182,3.0,3.0,3.53226634107,2.5,2.5,2.5,2.5,2.1243694487088245,0.2394233924758234
0.0,4.761818181818182,3.0,3.0,3.63318732934,2.5,2.5,2.5,2.5,2.1357132872590054,0.21593071559882265
0.0,4.761818181818182,3.0,3.0,3.7341888458699994,2.5,2.5,2.5,2.5,2.1459007211090744,0.19256283157362117
