a0,acc_rollover,acc_slide,acc_upper,s,v0,v_slide,v_upper,vel_stairsend,vel,acc
3.000000000000002,3.0,3.0,3.0,14.786989818,1.7469974241537989,2.5,2.5,2.5,0.3312517263673541,0.15967980450636357
2.9999999999999933,3.0,3.0,3.0,14.888389818,1.9132171857894253,2.5,2.5,2.5,0.37697582226880677,0.155333830417423
3.0000000000000044,3.0,3.0,3.0,14.989789818,2.066107451223195,2.5,2.5,2.5,0.4166682989908116,0.14413949548074204
3.0,3.0,3.0,3.0,15.091189818,2.2084383622822727,2.5,2.5,2.5,0.45038201681171824,0.12740415764112895
3.0000000000000044,3.0,3.0,3.0,15.192589818,2.3421357774475857,2.5,2.5,2.5,0.47820657067528016,0.10625982413465199
0.7692307692307332,3.0,3.0,3.0,15.293989818,2.46860284371545,2.5,2.5,2.5,0.5002309632275067,0.08171399663871419
-1.8844181459566078,3.0,3.0,3.0,15.395389818,2.5,2.5,2.5,2.5,0.51652939421668,0.0546869350430748
-2.0000000000000044,3.0,3.0,3.0,15.496789818,2.4223624831969306,2.5,2.5,2.5,0.5271556938102688,0.02604009316015625
-2.0,3.0,3.0,3.0,15.598189818,2.3371435557106883,2.5,2.5,2.5,0.5321410117717537,-0.0034009914134056833
-1.9999999999999956,3.0,3.0,3.0,15.699589818,2.248697400718914,2.5,2.5,2.5,0.5314925543700748,-0.0328270040419808
-2.0000000000000044,3.0,3.0,3.0,15.800989818,2.1566269960287525,2.5,2.5,2.5,0.5251923637402901,-0.06142653291598718
-1.9999999999999956,3.0,3.0,3.0,15.902389818,2.0604465535412464,2.5,2.5,2.5,0.5131955943456169,-0.08836751510771333
-2.0,3.0,3.0,3.0,16.003789971099998,1.9595508127119357,2.5,2.5,2.5,0.49542785441855597,-0.11277682339435453
-1.9999999999999978,3.0,3.0,3.0,16.1052527961,1.8531022874088734,2.5,2.5,2.5,0.4717663073403386,-0.13372631383664269
-1.9999999999999978,3.0,3.0,3.0,16.2065223082,1.7403764073326204,2.5,2.5,2.5,0.44212967738798337,-0.1501423024762121
-2.0,3.0,3.0,3.0,16.3079459912,1.6196343128002688,2.5,2.5,2.5,0.40622983770856536,-0.16090341644702288
-1.999999999999999,3.0,3.0,3.0,16.4096724711,1.488727438989423,2.5,2.5,2.5,0.36371198045520736,-0.164603124798639
-2.000000000000001,3.0,3.0,3.0,16.511343291099998,1.345223441514461,2.5,2.5,2.5,0.31434970237137105,-0.15955310601575215
-2.0,3.0,3.0,3.0,16.6130955504,1.1843213543629103,2.5,2.5,2.5,0.2575770901110931,-0.14366644619704125
-2.0,3.0,3.0,3.0,16.7150124729,0.99747149352751,2.5,2.5,2.5,0.19251460522326572,-0.11422270223745239
-2.0,3.0,3.0,3.0,16.8175607069,0.7646936931870172,2.5,2.5,2.5,0.11676986096571575,-0.06737244940565096
-2.0,3.0,3.0,3.0,16.9187534834,0.4242467894987558,2.5,2.5,2.5,0.0,1.1111987939726985e-7
-2.0,3.0,3.0,3.0,16.963749818,0.0,2.5,2.5,2.5,0.0,5.5559939698369354e-8
