a0,acc_rollover,acc_slide,acc_upper,s,v0,v_slide,v_upper,vel_stairsend
0.0,5.290023805260163,3.0,3.0,8.81655492972,2.5,2.5,2.5,2.5
-1.5931805268220034,5.290023805260163,3.0,3.0,8.916555571970001,2.5,2.5,2.5,2.5
-1.9999999999999956,5.2879555304354025,3.0,3.0,9.017974531810001,2.4345107467959015,2.5,2.5,2.5
-2.0000000000000044,5.285206007762758,3.0,3.0,9.11860585419,2.35038662495019,2.5,2.5,2.5
-2.0000000000000044,5.268077167288222,3.0,3.0,9.22001312603,2.262451811505549,2.5,2.5,2.5
-2.0000000000000044,5.215603958282207,3.0,3.0,9.3214004713,2.170976466547885,2.3256762407166325,2.3256762407166325,2.5
-1.9999999999999978,5.0851110361357446,3.0,3.0,9.421799906810001,2.0764250711896,2.4575294172161173,2.4575294172161173,2.5
-1.9999999999999978,4.845237772920606,3.0,3.0,9.52309026187,1.9764563380011064,2.5,2.5,2.5
-1.9999999999999978,4.563777711198493,3.0,3.0,9.62390523015,1.8716623047186542,1.9361830475776378,1.9361830475776378,2.5
-0.5118591843524146,4.294548864446186,3.0,3.0,9.72441416979,1.7609895014862358,1.7609895014862358,1.7609895014862358,2.5
2.530600244742765,3.957191026975859,3.0,3.0,9.82491802593,1.7315300692418125,1.7315300692418125,1.7315300692418125,2.5
2.999999999999998,3.6276316991144606,3.0,3.0,9.925096425680001,1.8722231027682414,1.8722231027682414,1.8722231027682414,2.5
2.9999999999999956,3.3306053721697397,3.0,3.0,10.0252531398,2.0263661148122107,2.5,2.5,2.5
2.9608162626353147,2.976566863742883,3.0,2.976566863742883,10.1261585982,2.1706202757873454,2.5,2.5,2.5
-2.0,2.6400809893492627,3.0,2.6400809893492627,10.2264970447,2.30342349340903,2.5,2.5,2.5
2.3341117504719184,2.334111750471925,2.676188735140358,2.334111750471925,10.326607005,2.2147956900781307,2.2147956900781307,2.2147956900781307,2.5
1.6566655693629255,1.9704319195077855,2.220313468875531,1.9704319195077855,10.4267866817,2.31796916931105,2.5,2.5,2.5
-2.0000000000000044,1.6324036341137456,1.8527847860303912,1.6324036341137456,10.528187515599999,2.3893420873391475,2.5,2.5,2.5
1.3229290156035631,1.3229290156035602,1.5898505941734804,1.3229290156035602,10.629587557999999,2.3029015264943906,2.3029015264943906,2.3029015264943906,2.5
0.9722682877564045,0.9722682877564,1.2686053742434402,0.9722682877564,10.7309876402,2.360433363300928,2.5,2.5,2.5
-1.614165028008543,0.6904954860628226,1.0348818671053905,0.6904954860628226,10.832387708099999,2.401837172535882,2.5,2.5,2.5
0.5228220623554707,0.5228220623554676,0.9411526751351253,0.5228220623554676,10.933787751199999,2.33269565021972,2.33269565021972,2.33269565021972,2.5
0.41953286503347553,0.419532865033477,0.8956688040832788,0.419532865033477,11.0351878347,2.3553125903181042,2.5,2.5,2.5
-1.33106906172981,0.38946551343059266,0.9127895644509811,0.38946551343059266,11.1365879005,2.373305441436119,2.5,2.5,2.5
0.3639652075207568,0.36396520752075917,0.9008733457923732,0.36396520752075917,11.2379879446,2.3157369874904177,2.3157369874904177,2.3157369874904177,2.5
0.3531902848432538,0.3531902848432516,0.8910517835194263,0.3531902848432516,11.3393880291,2.331619608947078,2.5,2.5,2.5
0.3673836185533732,0.36738361855336965,0.9134337999917204,0.36738361855336965,11.4407880929,2.3469292779416717,2.5,2.5,2.5
0.3590241333084271,0.3590241333084219,0.89971370849696,0.3590241333084219,11.542188138,2.3627489216250726,2.5,2.5,2.5
0.22303499521704528,0.3535203492025467,0.8914727307437467,0.3535203492025467,11.643588223499998,2.3781069408814477,2.5,2.5,2.5
-1.9999999999999956,0.367735325563834,0.9139924440198532,0.367735325563834,11.7449882853,2.38759798686162,2.5,2.5,2.5
0.35833040311336495,0.3583304031133636,0.8985927315625872,0.3583304031133636,11.846388331500002,2.301091906479542,2.301091906479542,2.301091906479542,2.5
0.35389779537023025,0.3538977953702279,0.8919681677661062,0.3538977953702279,11.9477884179,2.3168283125291214,2.5,2.5,2.5
-0.5554326959706846,0.36802109777646047,0.9144415715616532,0.36802109777646047,12.0491884776,2.3322658392415336,2.5,2.5,2.5
0.35765796028679747,0.3576579602867987,0.8975187572464405,0.3576579602867987,12.1505885252,2.3079909318004193,2.3079909318004193,2.3079909318004193,2.5
0.3543216843440908,0.3543216843440951,0.8925397320965986,0.3543216843440951,12.2519886121,2.323651272841965,2.5,2.5,2.5
-0.32341208858269926,0.3682381700838492,0.9147822942781598,0.3682381700838492,12.3533886699,2.339062144605109,2.5,2.5,2.5
0.3570112270918475,0.35701122709184835,0.8965031538732262,0.35701122709184835,12.454788718900001,2.3249997232399178,2.3249997232399178,2.3249997232399178,2.5
0.35478915409394923,0.3547891540939474,0.8931919482717463,0.3547891540939474,12.556188806300002,2.3405182443906485,2.5,2.5,2.5
-0.06702545547175809,0.36838266321724195,0.9150085336801723,0.36838266321724195,12.6575888621,2.3558389020410977,2.5,2.5,2.5
-1.2503978783749388,0.3563936741854487,0.8955529511162261,0.3563936741854487,12.7589889128,2.3529522228902464,2.3529522228902464,2.3529522228902464,2.5
-2.0,0.35529862106598287,0.8939225669439326,0.35529862106598287,12.8603890004,2.2984349576179017,2.5,2.5,2.5
-2.0000000000000044,0.3684542621383589,0.9151210585032139,0.3684542621383589,12.9617890544,2.20843905018907,2.5,2.5,2.5
-2.0,0.35581125912003186,0.8946766141376923,0.35581125912003186,13.063189106700001,2.114616473311413,2.5,2.5,2.5
-2.000000000000002,0.3613666206679283,0.8963229083185995,0.3613666206679283,13.164589194400001,2.0164331078416655,2.5,2.5,2.5
-2.0,0.4206928329629138,0.965484934878801,0.4206928329629138,13.2659892466,1.913217778926383,2.5,2.5,2.5
-2.0,0.5830507231718911,1.1767314142438305,0.5830507231718911,13.3673893007,1.8041069960509564,2.447192358936221,2.447192358936221,2.5
-2.000000000000002,0.8390815903914258,1.4936285846560784,0.8390815903914258,13.4687893883,1.6879578498291967,2.5,2.5,2.5
-2.0,1.1183304807809502,1.7410612910199603,1.1183304807809502,13.570189438900002,1.5632023222858886,2.5,2.5,2.5
-2.000000000000002,1.412532551955378,1.9803333552018425,1.412532551955378,13.671589494800001,1.42758582116803,2.5,2.5,2.5
-1.999999999999999,1.7668773062614906,2.296784554212661,1.7668773062614906,13.772989582200001,1.2776544631472149,2.5,2.5,2.5
-2.0000000000000018,2.0770049552360916,2.5713906035309333,2.0770049552360916,13.8743896311,1.1076103699406228,2.5,2.5,2.5
-2.0000000000000004,2.3856427099559503,2.899464240287365,2.3856427099559503,13.975789689,0.9062011366137201,1.7057602803912164,1.7057602803912164,2.5
-2.0,2.7340605261767297,3.0,2.7340605261767297,14.077189775599999,0.6446705775820744,2.5,2.5,2.5
3.0,3.0316014901370467,3.0,3.0,14.178589814,0.1,2.5,0.1,0.1
3.000000000000001,3.3237501493117243,3.0,3.0,14.279989817999999,0.786384145313212,2.5,2.5,2.5
3.000000000000001,3.6544755255849486,3.0,3.0,14.381389817999999,1.1076100505141648,2.5,2.5,2.5
3.000000000000001,3.9245091099644323,3.0,3.0,14.482789817999999,1.3546955466081634,2.5,2.5,2.5
3.0,4.2103241758489345,3.0,3.0,14.584189817999999,1.5632018500500793,2.5,2.5,2.5
3.000000000000002,4.528108757138858,3.0,3.0,14.685589818,1.746997431022725,2.5,2.5,2.5
3.000000000000002,4.769304798963864,3.0,3.0,14.786989818,1.913217192061581,2.5,2.5,2.5
3.0,4.909999373213987,3.0,3.0,14.888389818,2.0661074570312166,2.5,2.5,2.5
3.0,5.016130946055061,3.0,3.0,14.989789818,2.208438367715975,2.5,2.5,2.5
2.9999999999999956,5.061106590928785,3.0,3.0,15.091189818,2.342135782571113,2.5,2.5,2.5
0.7692306508875807,5.087464458643655,3.0,3.0,15.192589818,2.4686028485764977,2.5,2.5,2.5
0.0,5.102860325138791,3.0,3.0,15.293989818,2.5,2.5,2.5,2.5
-1.8844181459566078,5.114638163796788,3.0,3.0,15.395389818,2.5,2.5,2.5,2.5
-2.0000000000000044,5.126408758767454,3.0,3.0,15.496789818,2.4223624831969306,2.5,2.5,2.5
-2.0,5.141772821102604,3.0,3.0,15.598189818,2.3371435557106883,2.5,2.5,2.5
-1.9999999999999956,5.157309426099655,3.0,3.0,15.699589818,2.248697400718914,2.5,2.5,2.5
-2.0000000000000044,5.180448273462942,3.0,3.0,15.800989818,2.1566269960287525,2.5,2.5,2.5
-1.9999999999999956,5.204178412510676,3.0,3.0,15.902389818,2.0604465535412464,2.5,2.5,2.5
-2.0,5.2359649831007165,3.0,3.0,16.003789971099998,1.9595508127119357,2.5,2.5,2.5
-1.9999999999999978,5.259484579443873,3.0,3.0,16.1052527961,1.8531022874088734,2.5,2.5,2.5
-1.9999999999999978,5.2802890219257375,3.0,3.0,16.2065223082,1.7403764073326204,2.5,2.5,2.5
-2.0,5.287965962214353,3.0,3.0,16.3079459912,1.6196343128002688,2.5,2.5,2.5
-1.999999999999999,5.289478517992894,3.0,3.0,16.4096724711,1.488727438989423,2.5,2.5,2.5
-2.000000000000001,5.2909909478131585,3.0,3.0,16.511343291099998,1.345223441514461,2.5,2.5,2.5
-2.0,5.291496734405219,3.0,3.0,16.6130955504,1.1843213543629103,2.5,2.5,2.5
-2.0,5.289984346718283,3.0,3.0,16.7150124729,0.99747149352751,2.5,2.5,2.5
-2.0,5.288471833061027,3.0,3.0,16.8175607069,0.7646936931870172,2.5,2.5,2.5
-2.0,5.2869591934694675,3.0,3.0,16.9187534834,0.4242467894987558,2.5,2.5,2.5
-2.0,5.285446427979627,3.0,3.0,16.963749818,0.0,2.5,2.5,2.5
