a0,acc_rollover,acc_slide,acc_upper,s,v0,v_slide,v_upper,vel_stairsend,vel,acc
3.0000000000000004,5.182000311405919,3.0,3.0,0.0,0.0,2.5,2.5,2.5,0.0,0.8922656914056338
2.9999999999999987,5.185811834868513,3.0,3.0,0.10571405557399999,0.7964196967956029,2.5,2.5,2.5,0.43433863491066205,0.8876946923113959
2.999999999999999,5.189622583028746,3.0,3.0,0.209428600376,1.120969046073976,2.5,2.5,2.5,0.6105601949427371,0.8803151861880335
3.0,5.193432555316896,3.0,3.0,0.31149069053000006,1.3670933191190717,2.5,2.5,2.5,0.7432882129038708,0.8708938043960118
2.9999999999999996,5.197241751163352,3.0,3.0,0.413275324646,1.5746910642649876,2.5,2.5,2.5,0.8542625954064175,0.8597398827009621
2.999999999999999,5.2010501699986245,3.0,3.0,0.514896656034,1.7576632032912334,2.5,2.5,2.5,0.9510522619527162,0.8471226842381099
2.999999999999999,5.204857811253337,3.0,3.0,0.616466244868,1.923225797769986,2.5,2.5,2.5,1.0375857605159278,0.8332365411650597
3.0000000000000053,5.2086646743582286,3.0,3.0,0.716912248211,2.073999394712062,2.5,2.5,2.5,1.1153361696027646,0.8184142358563334
2.999999999999999,5.214819370326303,3.0,3.0,0.8182073148000001,2.215681359943257,2.5,2.5,2.5,1.187340482027406,0.8024897791266971
2.999999999999998,5.221127597487664,3.0,3.0,0.9197359715090001,2.349130866736462,2.5,2.5,2.5,1.2540848611062747,0.7856591568934889
0.6108330289855184,5.227439614169782,3.0,3.0,1.0210067521200001,2.475083940540199,2.5,2.5,2.5,1.3160005589214283,0.7681020519031602
0.0,5.23375076248109,3.0,3.0,1.12247432296,2.5,2.5,2.5,2.5,1.3739477318330484,0.7498227117843137
0.0,5.240060314925057,3.0,3.0,1.22271825072,2.5,2.5,2.5,2.5,1.4276073400326177,0.7311646590928917
0.0,5.246367677665205,3.0,3.0,1.32335237041,2.5,2.5,2.5,2.5,1.4782499588863551,0.7118954550118776
0.0,5.252672320777765,3.0,3.0,1.42555459985,2.5,2.5,2.5,2.5,1.5266753244250542,0.691832194225648
0.0,5.258974213335385,3.0,3.0,1.52665241475,2.5,2.5,2.5,2.5,1.5718215523511934,0.6715578043671305
0.0,5.265273535614124,3.0,3.0,1.62754720849,2.5,2.5,2.5,2.5,1.614353234192546,0.6509482444809479
0.0,5.271570490372293,3.0,3.0,1.7285442010499998,2.5,2.5,2.5,2.5,1.654576681437735,0.6299878965732671
0.0,5.277865014879219,3.0,3.0,1.8298800708900003,2.5,2.5,2.5,2.5,1.6927211045335717,0.6086690559092873
0.0,5.284042430517674,3.0,3.0,1.93120575632,2.5,2.5,2.5,2.5,1.72877192142672,0.5871055180173688
0.0,5.288750264017783,3.0,3.0,2.03253144174,2.5,2.5,2.5,2.5,1.7628471557022132,0.565333998393103
0.0,5.291035458377983,3.0,3.0,2.13385712717,2.5,2.5,2.5,2.5,1.7950475771230996,0.5433912486584178
0.0,5.291841566478852,3.0,3.0,2.2351828125999997,2.5,2.5,2.5,2.5,1.825462896251103,0.5213121666241504
0.0,5.291995939074904,3.0,3.0,2.33650849803,2.5,2.5,2.5,2.5,1.8541735115144553,0.4991300110952784
0.0,5.291999999987837,3.0,3.0,2.43783418345,2.5,2.5,2.5,2.5,1.8812519214017267,0.4768765859943266
0.0,5.292000000000001,3.0,3.0,2.53916111389,2.5,2.5,2.5,2.5,1.906764189167793,0.4545821250765753
0.0,5.292000000000001,3.0,3.0,2.63936612412,2.5,2.5,2.5,2.5,1.930505759141904,0.432523199853078
0.0,5.292000000000001,3.0,3.0,2.74057636667,2.5,2.5,2.5,2.5,1.9530499333123366,0.4102595262478702
0.0,5.292000000000001,3.0,3.0,2.84103723569,2.5,2.5,2.5,2.5,1.9740400449515991,0.38820379347636486
0.0,5.292000000000001,3.0,3.0,2.9415646028299998,2.5,2.5,2.5,2.5,1.993711190121676,0.3662025483723924
0.0,5.292000000000001,3.0,3.0,3.0419805468,2.5,2.5,2.5,2.5,2.0120709378087187,0.34431976405089254
0.0,5.292000000000001,3.0,3.0,3.1432687501700003,2.5,2.5,2.5,2.5,2.029330066634172,0.32236761697223965
0.0,5.292000000000001,3.0,3.0,3.24370522558,2.5,2.5,2.5,2.5,2.0452225927305507,0.3007427577518756
0.0,5.292000000000001,3.0,3.0,3.34503394042,2.5,2.5,2.5,2.5,2.060068738682364,0.2790949113072144
0.0,5.292000000000001,3.0,3.0,3.4463196612300004,2.5,2.5,2.5,2.5,2.0737453716955354,0.25764869318051153
0.0,5.292000000000001,3.0,3.0,3.54768531138,2.5,2.5,2.5,2.5,2.0863013495700318,0.2364013607382946
0.0,5.292000000000001,3.0,3.0,3.64901099687,2.5,2.5,2.5,2.5,2.097751267684729,0.215400696101175
0.0,5.292000000000001,3.0,3.0,3.75033668235,2.5,2.5,2.5,2.5,2.1081298886557085,0.19466061334666246
0.0,5.292000000000001,3.0,3.0,3.8516623678300004,2.5,2.5,2.5,2.5,2.1174654348088295,0.17420308778406712
0.0,5.292000000000001,3.0,3.0,3.9529880533199995,2.5,2.5,2.5,2.5,2.125785116651854,0.15404981571337414
0.0,5.292000000000001,3.0,3.0,4.0543137388,2.5,2.5,2.5,2.5,2.133115273146059,0.13422224872817717
0.0,5.292000000000001,3.0,3.0,4.15563942431,2.5,2.5,2.5,2.5,2.1394815005638956,0.11474162581750177
0.0,5.292000000000001,3.0,3.0,4.25696514356,2.5,2.5,2.5,2.5,2.1449087735339436,0.09562899735839094
0.0,5.292000000000001,3.0,3.0,4.35829419222,2.5,2.5,2.5,2.5,2.1494216983728798,0.07690467049139138
0.0,5.292000000000001,3.0,3.0,4.45964851333,2.5,2.5,2.5,2.5,2.1530450247897375,0.0585855881671501
0.0,5.292000000000001,3.0,3.0,4.56102213921,2.5,2.5,2.5,2.5,2.155801694443502,0.040693789576511076
0.0,5.292000000000001,3.0,3.0,4.66236620557,2.5,2.5,2.5,2.5,2.1577138582277398,0.023258342333407397
0.0,5.292000000000001,3.0,3.0,4.76369307784,2.5,2.5,2.5,2.5,2.1588058004724964,0.006297382296704307
0.0,5.292000000000001,3.0,3.0,4.86501876609,2.5,2.5,2.5,2.5,2.159101354115751,-0.010171346095825859
0.0,5.292000000000001,3.0,3.0,4.96634445158,2.5,2.5,2.5,2.5,2.1586239644999403,-0.02612753359357199
0.0,5.292000000000001,3.0,3.0,5.0676701370599995,2.5,2.5,2.5,2.5,2.15739719097131,-0.0415506606042294
0.0,5.292000000000001,3.0,3.0,5.16899582255,2.5,2.5,2.5,2.5,2.1554448128575054,-0.05642017341680256
0.0,5.292000000000001,3.0,3.0,5.27032150803,2.5,2.5,2.5,2.5,2.152790913159383,-0.07071546450827312
0.0,5.292000000000001,3.0,3.0,5.371647193509999,2.5,2.5,2.5,2.5,2.1494599623977497,-0.08441585288282931
0.0,5.292000000000001,3.0,3.0,5.472972878999999,2.5,2.5,2.5,2.5,2.1454769030758136,-0.09750056480342503
0.0,5.292000000000001,3.0,3.0,5.574298564480001,2.5,2.5,2.5,2.5,2.1408672351421036,-0.10994871488715355
0.0,5.292000000000001,3.0,3.0,5.675624250069999,2.5,2.5,2.5,2.5,2.1356571027844415,-0.12173928755101546
0.0,5.292000000000001,3.0,3.0,5.7769500229699995,2.5,2.5,2.5,2.5,2.129873377895229,-0.13285112767658394
