x,y,z,tx,ty,tz,qx,qy,qz,nx,ny,nz,s,kappa,psi,theta,phi
0.0400905234924,3.07031347586,0.0750000030505,0.608734619619,0.79337391114,-6.83487327443e-08,0.793354734508,-0.608719905303,0.0069528499358,0.0044790841639,-3.88843335785e-13,0.999989926815,2.44027944224,0.00836114978517,0.00288129194793,0.00136332479743,0.916333613349
0.102063559104,3.1510785043,0.0750000029802,0.608761429009,0.793353340291,0,-0.793353340291,0.608761429009,0,0.00371143897064,-4.52097099991e-13,0.999993145466,2.54208144105,2.05816635281e-14,0.00238738863885,0.00112969258746,0.916299205805
0.1640366901,3.23184346105,0.0750000029802,0.608761429009,0.793353340291,0,-0.793353340291,0.608761429009,0,1.39302930085e-13,-4.03184999493e-13,1,2.64388344105,5.41507199338e-14,4.13920761819e-13,-1.1753295766e-13,0.916297857297
0.226009821096,3.3126084178,0.0750000029802,0.608761429009,0.793353340291,0,0.793353340291,-0.608761429009,0,1.56194461119e-13,-3.78010394254e-13,1,2.74568544105,7.44952451512e-15,4.04536261788e-13,-1.02405322796e-13,0.916297857297
0.287982952091,3.39337337455,0.0750000029802,0.608761429009,0.793353340291,0,0.793353340291,-0.608761429009,0,1.56194461119e-13,-3.78010394254e-13,1,2.84748744105,3.47962523807e-14,4.04536261788e-13,-1.02405322796e-13,0.916297857297
0.349819035558,3.47396006449,0.0750000029802,0.608734027048,0.793374365804,0,-0.793374365804,0.608734027048,0,1.10277577543e-13,-3.11167297441e-13,1,2.94906458324,0.00460681392746,3.21231036601e-13,-8.98712216977e-14,0.916332396255
0.410667239844,3.55377703069,0.0750000029802,0.599911340079,0.800066487265,0,-0.800066487265,0.599911340079,0,-7.64980272731e-15,-6.93278442467e-14,1,3.04943017524,0.21857236182,5.04863110865e-14,-3.00280441108e-14,0.927406038297
0.470829629136,3.63589663469,0.0750000029802,0.581994539406,0.813192693094,0,-0.813192693094,0.581994539406,0,-7.64980272731e-15,-6.04001440876e-14,1,3.15122969609,0.218167652558,4.26998530776e-14,-2.67845496244e-14,0.949617055984
0.529153274931,3.71933179256,0.0750000029802,0.563791686872,0.825917025986,0,-0.825917025986,0.563791686872,0,-1.36611696348e-13,-2.9115718083e-13,1,3.25302887697,0.218167652558,1.35163873278e-13,-1.58746105808e-13,0.971826800783
0.585609615362,3.80404161993,0.0750000029802,0.545310742687,0.83823397325,0,-0.83823397325,0.545310742687,0,-1.366117099e-13,-6.65493430762e-13,1,3.35482805785,0.218167652558,4.19889151592e-13,-3.16167517812e-13,0.994036545583
0.640170803198,3.88998433346,0.0750000029802,0.526560822621,0.850137459521,0,-0.850137459521,0.526560822621,0,-3.43627687069e-13,-2.44019539818e-13,1,3.45662723873,0.218167652557,-5.54926994438e-14,-1.94195514616e-13,1.01624629038
0.692809949963,3.97711753447,0.0750000029802,0.507557074276,0.861618138361,0,-0.861618138361,0.507557074276,0,-3.43627687069e-13,-3.10576298837e-13,1,3.55842642581,0.216523637703,-1.2129402653e-14,-2.21004417956e-13,1.03844918859
0.743890543357,4.06517624023,0.0750000029802,0.500000000771,0.866025403339,0,-0.866025403339,0.500000000771,0,-5.1720162441e-13,-2.44013956176e-13,1,3.66022801068,7.53615924281e-07,-1.90247653853e-13,-2.34961548711e-13,1.04719755031
0.794791543358,4.15333935839,0.0750000029802,0.5,0.866025403784,0,-0.866025403784,0.5,0,-5.20951012363e-13,-4.66416422357e-14,1,3.76203001068,7.32959873317e-14,-3.40982777351e-13,-1.50434176616e-13,1.0471975512
0.845692543358,4.24150247654,0.0750000029802,0.5,0.866025403784,0,0.866025403784,-0.5,0,-5.1241075185e-13,4.12841906928e-13,1,3.86383201068,4.55988275075e-14,-6.79432037091e-13,5.06631016106e-14,1.0471975512
0.896593543358,4.3296655947,0.0750000029802,0.5,0.866025403784,0,-0.866025403784,0.5,0,-5.09078022792e-13,2.82846283287e-13,1,3.96563401068,4.69237735939e-15,-5.79530129338e-13,-4.79347235169e-15,1.0471975512
0.947494543358,4.41782871286,0.0750000029802,0.5,0.866025403784,0,0.866025403784,-0.5,0,-3.682691901e-13,5.24259726343e-13,1,4.06743601068,2.26881552612e-14,-6.58970189805e-13,1.34943823072e-13,1.0471975512
0.998788656061,4.50668373316,0.0753206051026,0.49935163642,0.865929979279,0.0285169106138,-0.0315230891996,-0.0147339109067,0.999394419995,-3.49314083518e-13,-4.72943150029e-14,1,4.17003377202,1.85418767037,-0.00823738145701,-0.0142618394166,1.04753529915
1.04847753798,4.59519536121,0.0945675037578,0.456067798503,0.851501161892,0.258742989211,-0.881520275101,0.472146168665,-8.26470925229e-14,-1.91513553063e-13,6.52647044481e-13,1,4.27153891123,0.407132524732,-0.0777372485202,-0.132024455873,1.06347029678
1.09453305455,4.68597113363,0.121835897698,0.41780710725,0.870912904179,0.258742989211,-0.901616365591,0.432536621917,4.70335196844e-14,-0.00217033969238,1.45199477442e-10,0.999997615814,4.37332963509,0.407132524732,-0.0833372462664,-0.13258064437,1.1070478293
1.13651225261,4.77870245733,0.149104291639,0.378722179069,0.888606536446,0.258742989211,-0.919933775222,0.392073780309,2.61860422509e-13,-0.00485076894984,3.26014243379e-10,0.99998819828,4.47512035896,0.407132524731,-0.0895510358554,-0.133165400467,1.15057967749
1.1743323169,4.87320639482,0.17637268558,0.338890119496,0.904547153244,0.258742989211,-0.936436367977,0.350837467683,1.26400414709e-13,-0.00549737736583,-3.47002915291e-09,0.99998486042,4.57691108282,0.407132524731,-0.0943834875787,-0.133266708302,1.19412674265
1.20791863715,4.96929651168,0.203641079521,0.298389507985,0.918703307417,0.258742989211,-0.951091588051,0.30890903376,2.68750572809e-13,0.00618220958859,-5.51078116473e-09,0.999980926514,4.67870180669,0.407132524732,-0.0892047713539,-0.131264723142,1.2380269525
1.23707100771,5.06657142605,0.223743689542,0.267718744634,0.963467394021,-0.00756666571769,-0.043999746046,0.00438031607773,-0.999021939288,0.00527576589957,-6.04698247031e-09,0.999986112118,4.7802511527,5.05173234108,0.0074217622163,0.00448973447249,1.299743538
1.2632544869,5.16347698701,0.203740352924,0.250574858558,0.935158103238,-0.250382831294,0.960120598244,-0.206922278041,0.188020232097,0.00527576729655,-5.89619242319e-09,0.999986112118,4.8806317401,1.33119106624e-14,0.100844869301,0.128701429337,1.2901583822
