x,y,z,tx,ty,tz,qx,qy,qz,nx,ny,nz,s,kappa,psi,theta,phi
0.432848218243,-1.53255913168,0.975000023842,0.934173546576,0.356818980544,0,-0.356818980544,0.934173546576,0,0,0,1,6.75742114063,1.32107340362,0,-0,0.364860499791
0.524007661162,-1.49063297163,0.975000023842,0.878904622872,0.476997551245,0,-0.476997551245,0.878904622872,0,0,0,1,6.85775980183,1.31745286772,0,-0,0.497235407313
0.608839962425,-1.43704696122,0.975000023842,0.808300711147,0.588769870459,0,-0.588769870459,0.808300711147,0,0,0,1,6.95809912537,1.31816668452,0,-0,0.629536124566
0.685845185137,-1.37272852991,0.975000023842,0.72311306499,0.690729683191,0,-0.690729683191,0.72311306499,0,0,0,1,7.05843189634,1.3370674113,0,-0,0.76249765295
0.753478320084,-1.29868620983,0.975000023842,0.621621639303,0.783317647925,0,-0.783317647925,0.621621639303,0,0,0,1,7.15871402888,1.41218460225,0,-0,0.899985100599
0.809908792819,-1.2159164471,0.975000023842,0.500728171176,0.865604585588,0,-0.865604585588,0.500728171176,0,0,0,1,7.25889003337,1.50217765545,0,-0,1.04635652726
0.853298555201,-1.12571119704,0.975000023842,0.363164812301,0.931724916006,0,-0.931724916006,0.363164812301,0,0,0,1,7.3589882782,1.53768052052,0,-0,1.19913394853
0.88235284832,-1.02994027243,0.975000023842,0.215685483449,0.976462888301,0,-0.976462888301,0.215685483449,0,0,0,1,7.45906935508,1.54057091945,0,-0,1.35340254466
0.896341451054,-0.930841957025,0.975000023842,0.0630536251707,0.998010140406,0,-0.998010140406,0.0630536251707,0,0,0,1,7.55915010808,1.53864507475,0,-0,1.50770084569
0.894978250777,-0.830753463967,0.975000023842,-0.0895224643212,0.995984803289,0,-0.995984803289,-0.0895224643212,0,0,0,1,7.65924788407,1.49530396711,0,-0,1.66043880065
0.87876998122,-0.731861936552,0.975000023842,-0.230512223248,0.973069429657,0,-0.973069429657,-0.230512223248,0,0,0,1,7.75945887247,1.33809274965,0,-0,1.80340037635
0.849421364739,-0.635835113402,0.975000023842,-0.350080259528,0.936719708285,0,-0.936719708285,-0.350080259528,0,0,0,1,7.85987048561,1.16378507938,0,-0,1.92845311055
0.808918614262,-0.543819818865,0.975000023842,-0.453431320208,0.891291219442,0,-0.891291219442,-0.453431320208,0,0,0,1,7.96040549058,1.10034998645,0,-0,2.04140774324
0.758446575157,-0.456845383824,0.975000025852,-0.548822099965,0.835939173977,3.7932228047e-07,-0.8359391726,-0.548822099086,5.71666062455e-05,0,0,1,8.0609638273,1.09571195968,1.02365001705e-07,-1.89661140235e-07,2.15175083797
0.698712910281,-0.375948730709,0.975033715556,-0.637271751589,0.770636860442,0.00188253962349,-0.767788458642,-0.635122421797,0.0843824158584,0,0,1,8.16152415349,1.08776017074,0.000443040775431,-0.000941270714773,2.26175123738
0.630611330034,-0.301891210438,0.97714100658,-0.710659712131,0.700579452971,0.0644298349224,-0.297426711564,-0.382169485757,0.874919330798,0,0,1,8.26213400162,1.78838024247,0.0132124908411,-0.032249849724,2.36397698098
0.556494232767,-0.233539653763,0.996426813218,-0.705583606757,0.623717793481,0.336344894373,0.224431723677,-0.253517598602,0.940935294591,-7.1054246471e-13,-1.60070849804e-12,1,8.36295701193,3.1219879084,0.0640711622645,-0.173328672386,2.43485390669
0.481341334144,-0.166198550911,1.04810668488,-0.625476528242,0.583082551527,0.518453325501,0.770126100044,0.568020785121,0.29027259206,-2.84216877464e-13,1.23691551793e-12,1,8.46386678502,0.479728426099,0.103337333281,-0.280009040961,2.43818216566
0.410471843065,-0.0946697540151,1.10279856458,-0.614766801965,0.68314715148,0.394172232186,0.0788620081332,0.550506955854,-0.831097392144,6.33309594003e-13,1.34447346919e-12,1,8.56455865932,2.23343559936,0.0884831311526,-0.205915721761,2.33198767513
0.347970239288,-0.0145909749005,1.13799362539,-0.51922141609,0.796120521064,0.310807395367,0.840119774044,0.408700036062,0.356599279,1.43800309117e-13,-1.90560458038e-12,1,8.66614144004,1.94355290112,0.0846043859077,-0.159880039839,2.16943532264
0.303440996426,0.0749965625736,1.17630998355,-0.298479634442,0.872694087558,0.386412910453,0.941480146714,0.335655770928,-0.0308275329215,-2.08721711789e-13,-7.09405928098e-12,1,8.76618533211,2.45174161492,-0.270437098932,-0.211539369372,1.81630264448
